id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
156657,Myanmar,MMR,16.79044,94.887352,"[16.79044, 94.887352]",Triangulation,Disaster,total,58,2024-07-25,2024-07-25,2024-07-25,2024,25674,Myanmar: Flood - Ayeyarwady Region (Kangyidaunt Township) - 25/07/2024,,,2024-07-25,2024-07-25,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94221,"Kangyidaunt, Pathein, Ayeyarwady, Myanmar","16.79044, 94.887352",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-07-29T23:28:49.028898Z,"Myanmar: 58 displacements, 25 July - 25 July. Flood resulted in a total of 58 people being displaced in Kangyidaunt Township, on 25 July, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94221,Flood
156656,Myanmar,MMR,17.980789,95.715317,"[17.980789, 95.715317]",Triangulation,Disaster,total,96,2024-07-24,2024-07-24,2024-07-24,2024,25673,Myanmar: Flood - Bago Region (Minhla Township) - 24/07/2024,,,2024-07-24,2024-07-24,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94231,"Minhla Township, Tharrawaddy District, West Bago Region, Bago Region, Myanmar","17.980789, 95.715317",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-07-29T23:19:17.379448Z,"Myanmar: 96 displacements (relocated), 24 July - 24 July. A total of 35 households were relocated due to flood on 24 July, in Minhla Township, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94231,Flood
156797,Myanmar,MMR,17.350109,94.956322,"[17.350109, 94.956322]",Triangulation,Disaster,total,8,2024-07-25,2024-07-23,2024-07-25,2024,25698,Myanmar: Flood - Ayeyarwady Region (Yegyi Township) - 23/07/2024,,,2024-07-23,2024-07-23,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94280,"Yegyi, Pathein, Ayeyarwady, Myanmar","17.350109, 94.956322",County/City/town/Village/Woreda (ADM3),Origin,,2024-07-31T02:42:21.833485Z,"Myanmar: 8 displacements (destroyed housing), 23 July - 25 July. A total of 2 households were displaced due to destroyed housing due to flood on 23 July in Yegyi Township according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94280,Flood
156461,Myanmar,MMR,16.619289,97.456253,"[16.619289, 97.456253]",Triangulation,Disaster,total,21,2024-07-23,2024-07-23,2024-07-23,2024,25649,Myanmar: Erosion - Mon State (Paung Township) - 23/07/2024,,,2024-07-23,2024-07-23,Weather related,Climatological,Erosion,Erosion,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94183,"Paung, Thaton, Mon, Myanmar","16.619289, 97.456253",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-07-26T16:24:20.889751Z,"Myanmar: 21 displacements (relocated), 23 July - 23 July. Erosion resulted in a total of 5 households being relocated in Paung Township on 23 July, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94183,Erosion
158483,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,900,2024-07-29,2024-07-22,2024-07-29,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110294,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-13T14:02:05.411217Z,"Myanmar: 900 displacements, 22 July - 29 July. A total of 900 people were displaced due to non-international armed conflict (niac) on 22 July in Rakhine Central, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110294,Conflict
158481,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Recommended figure,Conflict,total,300,2024-07-29,2024-07-22,2024-07-29,2024,21083,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110294,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-13T14:02:05.272796Z,"Myanmar: 300 displacements, 22 July - 29 July. Non-international armed conflict (niac) resulted in a total of 300 people being displaced in East Bago Region on 22 July, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110294,Conflict
158477,Myanmar,MMR,18.32782,95.64238,"[18.32782, 95.64238]",Recommended figure,Conflict,total,500,2024-07-29,2024-07-22,2024-07-29,2024,21083,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110294,"West Bago Region, Bago Region, Myanmar","18.32782, 95.64238",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-08-13T14:02:04.904962Z,"Myanmar: 500 displacements, 22 July - 29 July. According to UNHCR Myanmar, a total of 500 people were displaced in West Bago Region due to non-international armed conflict (niac) on 22 July",https://data.unhcr.org/en/documents/details/110294,Conflict
158479,Myanmar,MMR,22.01824,93.503799,"[22.01824, 93.503799]",Recommended figure,Conflict,total,300,2024-07-29,2024-07-22,2024-07-29,2024,21085,Myanmar: Non-International armed conflict (NIAC) - Chin State - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110294,"Chin State, Myanmar","22.01824, 93.503799",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-13T14:02:05.131022Z,"Myanmar: 300 displacements, 22 July - 29 July. A total of 300 people were displaced due to non-international armed conflict (niac) on 22 July in Chin State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110294,Conflict
158478,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Recommended figure,Conflict,total,3100,2024-07-29,2024-07-22,2024-07-29,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110294,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-13T14:02:04.974803Z,"Myanmar: 3,100 displacements, 22 July - 29 July. According to UNHCR Myanmar, a total of 3100 people were displaced in North Shan State due to non-international armed conflict (niac) on 22 July",https://data.unhcr.org/en/documents/details/110294,Conflict
158480,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Recommended figure,Conflict,total,7400,2024-07-29,2024-07-22,2024-07-29,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110294,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-13T14:02:05.199082Z,"Myanmar: 7,400 displacements, 22 July - 29 July. According to UNHCR Myanmar, a total of 7400 people were displaced in South Shan State due to non-international armed conflict (niac) on 22 July",https://data.unhcr.org/en/documents/details/110294,Conflict
158482,Myanmar,MMR,20.274799,94.736221,"[20.274799, 94.736221]",Recommended figure,Conflict,total,2800,2024-07-29,2024-07-22,2024-07-29,2024,21079,Myanmar: Non-International armed conflict (NIAC) - Magway Region - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110294,"Magway Region, Myanmar","20.274799, 94.736221",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-13T14:02:05.344047Z,"Myanmar: 2,800 displacements, 22 July - 29 July. According to UNHCR Myanmar, a total of 2800 people were displaced in Magway Region due to non-international armed conflict (niac) on 22 July",https://data.unhcr.org/en/documents/details/110294,Conflict
156463,Myanmar,MMR,18.17738,95.879608,"[18.17738, 95.879608]",Triangulation,Disaster,total,25,2024-07-22,2024-07-22,2024-07-22,2024,25650,Myanmar: Flood - Bago Region (Okpho Township) - 22/07/2024,,,2024-07-22,2024-07-22,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94186,"Okpho Township, Tharrawaddy District, West Bago Region, Bago Region, Myanmar","18.17738, 95.879608",County/City/town/Village/Woreda (ADM3),Origin,,2024-07-26T16:39:25.629121Z,"Myanmar: 25 displacements (destroyed housing), 22 July - 22 July. A total of 6 households were displaced due to destroyed housing due to flood on 22 July, in Okpho Township, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94186,Flood
155933,Myanmar,MMR,16.60446,95.177711,"[16.60446, 95.177711]",Triangulation,Disaster,total,148,2024-07-21,2024-07-20,2024-07-21,2024,25569,Myanmar: Landslide - Ayeyarwady Region (Wakema Township) - 20/07/2024,,,2024-07-20,2024-07-21,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94151,"Wakema, Wakema, Myaungmya, Ayeyarwady, Myanmar","16.60446, 95.177711",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-07-23T19:55:02.908755Z,"Myanmar: 148 displacements (relocated), 20 July - 21 July. A total of 35 households were relocated due to landslide on 20 July in Wakema Township, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94151,Mass Movement
156460,Myanmar,MMR,16.87723,96.582848,"[16.87723, 96.582848]",Triangulation,Disaster,total,4,2024-07-20,2024-07-20,2024-07-20,2024,25648,Myanmar: Storm - Yangon Region (Kayan Township) - 20/07/2024,,,2024-07-20,2024-07-20,Weather related,Meteorological,Storm,Storm,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94182,"Kayan, Yangon, Myanmar","16.87723, 96.582848",County/City/town/Village/Woreda (ADM3),Origin,,2024-07-26T16:16:43.165577Z,"Myanmar: 4 displacements (destroyed housing), 20 July - 20 July. A total of 1 household was displaced due to storm on 20 July in Kayan Township, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94182,Storm
158459,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,3000,2024-07-22,2024-07-15,2024-07-22,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110192,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-13T13:10:28.134879Z,"Myanmar: 3,000 displacements, 15 July - 22 July. Non-international armed conflict (niac) resulted in a total of 3000 people being displaced in Rakhine Central on 15 July, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110192,Conflict
158460,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Recommended figure,Conflict,total,200,2024-07-22,2024-07-15,2024-07-22,2024,21078,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110192,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-13T13:10:28.192247Z,"Myanmar: 200 displacements, 15 July - 22 July. Non-international armed conflict (niac) resulted in a total of 200 people being displaced in Sagaing on 15 July, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110192,Conflict
158458,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Recommended figure,Conflict,total,3100,2024-07-22,2024-07-15,2024-07-22,2024,21081,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110192,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-13T13:10:28.080195Z,"Myanmar: 3,100 displacements, 15 July - 22 July. Non-international armed conflict (niac) resulted in a total of 3100 people being displaced in Tanintharyi Region on 15 July, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110192,Conflict
158457,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Recommended figure,Conflict,total,1300,2024-07-22,2024-07-15,2024-07-22,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110192,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-13T13:10:28.017090Z,"Myanmar: 1,300 displacements, 15 July - 22 July. A total of 1300 people were displaced due to non-international armed conflict (niac) on 15 July in South Shan State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110192,Conflict
158456,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,1000,2024-07-22,2024-07-15,2024-07-22,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110192,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-13T13:10:27.954140Z,"Myanmar: 1,000 displacements, 15 July - 22 July. Non-international armed conflict (niac) resulted in a total of 1000 people being displaced in Rakhine North on 15 July, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110192,Conflict
158455,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Recommended figure,Conflict,total,4900,2024-07-22,2024-07-15,2024-07-22,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110192,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-13T13:10:27.872847Z,"Myanmar: 4,900 displacements, 15 July - 22 July. A total of 4900 people were displaced due to non-international armed conflict (niac) on 15 July in North Shan State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110192,Conflict
155651,Myanmar,MMR,19.20496,95.50135,"[19.20496, 95.50135]",Triangulation,Disaster,total,1458,2024-07-17,2024-07-15,2024-07-17,2024,25491,Myanmar: Flood - Magway Region (Aunglan Township) - 15/07/2024,,,2024-07-15,2024-07-17,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94122,"Aunglan Township, Thayet District, Magway, Myanmar","19.20496, 95.50135",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-07-19T15:28:57.340893Z,"Myanmar: 1,458 displacements, 15 July - 17 July. A total of 1458 people were displaced due to flood on 15 July in Aunglan Township, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94122,Flood
155307,Myanmar,MMR,19.37512,95.083908,"[19.37512, 95.083908]",Triangulation,Disaster,total,110,2024-07-11,2024-07-11,2024-07-11,2024,25442,Myanmar: Flood - Magway Region (Thayet City) - 11/07/2024,,,2024-07-11,2024-07-11,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94090,"Thayet Township, Thayet District, Magway, Myanmar","19.37512, 95.083908",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-07-17T13:53:18.716781Z,"Myanmar: 110 displacements, 11 July - 11 July. A total of 26 households were displaced due to flood on 11 July in Thayet Township, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94090,Flood
158450,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Recommended figure,Conflict,total,11400,2024-07-15,2024-07-08,2024-07-15,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110157,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-13T12:34:54.273790Z,"Myanmar: 11,400 displacements, 08 July - 15 July. A total of 11400 people were displaced due to non-international armed conflict (niac) on 8 July in North Shan State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110157,Conflict
158451,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,400,2024-07-15,2024-07-08,2024-07-15,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110157,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-13T12:34:54.330484Z,"Myanmar: 400 displacements, 08 July - 15 July. According to UNHCR Myanmar, a total of 400 people were displaced in Rakhine North due to non-international armed conflict (niac) on 8 July",https://data.unhcr.org/en/documents/details/110157,Conflict
158454,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Recommended figure,Conflict,total,900,2024-07-15,2024-07-08,2024-07-15,2024,21084,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110157,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-13T12:34:54.487073Z,"Myanmar: 900 displacements, 08 July - 15 July. According to UNHCR Myanmar, a total of 900 people were displaced in Kayin State due to non-international armed conflict (niac) on 8 July",https://data.unhcr.org/en/documents/details/110157,Conflict
158453,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Recommended figure,Conflict,total,800,2024-07-15,2024-07-08,2024-07-15,2024,21077,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110157,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-13T12:34:54.433175Z,"Myanmar: 800 displacements, 08 July - 15 July. A total of 800 people were displaced due to non-international armed conflict (niac) on 8 July in Kachin State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110157,Conflict
158452,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Recommended figure,Conflict,total,100,2024-07-15,2024-07-08,2024-07-15,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110157,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-13T12:34:54.381460Z,"Myanmar: 100 displacements, 08 July - 15 July. A total of 100 people were displaced due to non-international armed conflict (niac) on 8 July in South Shan State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110157,Conflict
153201,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Triangulation,Disaster,total,793,2024-07-03,2024-07-03,2024-07-03,2024,24982,Myanmar: Flood - 10 states/regions - 01/07/2024,AHA-FL-2024-001156-MMR; FL-2024-000104-MMR; FL-2024-000130-MMR,Government Assigned Identifier; Glide Number; Glide Number,2024-07-01,2024-08-06,Weather related,Hydrological,Flood,Flood,,Official Media,https://english.news.cn/20240703/b75a89aa7a8249338d6bdcaa68f46893/c.html,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-07-03T10:02:46.006957Z,"Myanmar: 793 displacements, 03 July - 03 July. A total of 188 households were displaced due to flood on 1 July in Sagaing Region, according to official media.",https://english.news.cn/20240703/b75a89aa7a8249338d6bdcaa68f46893/c.html,Flood
155276,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Recommended figure,Conflict,total,9800,2024-07-08,2024-07-01,2024-07-08,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/109956,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-07-17T13:34:23.688804Z,"Myanmar: 9,800 displacements, 01 July - 08 July. A total of 9800 people were displaced due to non-international armed conflict (niac) on 1 July in North Shan State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/109956,Conflict
155277,Myanmar,MMR,22.01824,93.503799,"[22.01824, 93.503799]",Recommended figure,Conflict,total,100,2024-07-08,2024-07-01,2024-07-08,2024,21085,Myanmar: Non-International armed conflict (NIAC) - Chin State - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/109956,"Chin State, Myanmar","22.01824, 93.503799",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-07-17T13:34:23.769758Z,"Myanmar: 100 displacements, 01 July - 08 July. A total of 100 people were displaced due to non-international armed conflict (niac) on 1 July in Chin State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/109956,Conflict
155278,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Recommended figure,Conflict,total,10600,2024-07-08,2024-07-01,2024-07-08,2024,21081,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/109956,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-07-17T13:34:23.846934Z,"Myanmar: 10,600 displacements, 01 July - 08 July. Non-international armed conflict (niac) resulted in a total of 10600 people being displaced in Tanintharyi Region on 1 July, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/109956,Conflict
155279,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Recommended figure,Conflict,total,5900,2024-07-08,2024-07-01,2024-07-08,2024,21077,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/109956,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-07-17T13:34:23.935053Z,"Myanmar: 5,900 displacements, 01 July - 08 July. According to UNHCR Myanmar, a total of 5900 people were displaced in Kachin State due to non-international armed conflict (niac) on 1 July",https://data.unhcr.org/en/documents/details/109956,Conflict
155280,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,4400,2024-07-08,2024-07-01,2024-07-08,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/109956,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-07-17T13:34:24.024765Z,"Myanmar: 4,400 displacements, 01 July - 08 July. Non-international armed conflict (niac) resulted in a total of 4400 people being displaced in Rakhine Central on 1 July, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/109956,Conflict
153200,Myanmar,MMR,26.020769,97.49192799999999,"[26.020769, 97.49192799999999]",Triangulation,Disaster,total,10339,2024-07-03,2024-07-01,2024-07-03,2024,24982,Myanmar: Flood - 10 states/regions - 01/07/2024,AHA-FL-2024-001156-MMR; FL-2024-000104-MMR; FL-2024-000130-MMR,Government Assigned Identifier; Glide Number; Glide Number,2024-07-01,2024-08-06,Weather related,Hydrological,Flood,Flood,,Official Media,https://english.news.cn/20240703/b75a89aa7a8249338d6bdcaa68f46893/c.html,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-07-03T10:02:45.924280Z,"Myanmar: 10,339 displacements, 01 July - 03 July. A total of 2450 households were displaced due to flood on 1 July in Kachin State, according to official media.",https://english.news.cn/20240703/b75a89aa7a8249338d6bdcaa68f46893/c.html,Flood
153467,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Recommended figure,Conflict,total,1600,2024-07-01,2024-06-24,2024-07-01,2024,21077,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/109704,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-07-05T14:17:21.566109Z,"Myanmar: 1,600 displacements, 24 June - 01 July. A total of 1600 people were displaced due to non-international armed conflict (niac) on 24 June in Kachin State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/109704,Conflict
153466,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,1400,2024-07-01,2024-06-24,2024-07-01,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/109704,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-07-05T14:17:21.500690Z,"Myanmar: 1,400 displacements, 24 June - 01 July. Non-international armed conflict (niac) resulted in a total of 1400 people being displaced in Rakhine North on 24 June, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/109704,Conflict
153465,Myanmar,MMR,17.08325,97.333733,"[17.08325, 97.333733]",Recommended figure,Conflict,total,2500,2024-07-01,2024-06-24,2024-07-01,2024,21082,Myanmar: Non-International armed conflict (NIAC) - Mon State - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/109704,"Mon State, Myanmar","17.08325, 97.333733",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-07-05T14:17:21.398210Z,"Myanmar: 2,500 displacements, 24 June - 01 July. According to UNHCR Myanmar, a total of 2500 people were displaced in Mon State due to non-international armed conflict (niac) on 24 June",https://data.unhcr.org/en/documents/details/109704,Conflict
153464,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Recommended figure,Conflict,total,14500,2024-07-01,2024-06-24,2024-07-01,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/109704,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-07-05T14:17:21.307252Z,"Myanmar: 14,500 displacements, 24 June - 01 July. Non-international armed conflict (niac) resulted in a total of 14500 people being displaced in North Shan State on 24 June, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/109704,Conflict
