Country Name,Country Code,Series Name,Series Code,1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,486.4256238,29.86561041,23.5056773,11.77283245,7.695765175,39.25598069,31.29930158,9.764662858,5.301243903,11.74607921,12.52427684,11.95918372,12.77775578,12.36716684,12.78304726,-0.062718597,7.483850864,7.687251034,4.546334274,4.597878974,5.088785546,9.676240331,6.35930898,6.570229975,3.045053973,4.837783514,3.765971222,5.10641129,28.73729768,13.41701044
Moldova,MDA,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9,..,..,..,..,..,..,0.3,0.2,0.8,..,0.2,..,..
Moldova,MDA,Gini index,SI.POV.GINI,..,..,..,36.9,39.5,42.6,36.4,38,35.8,34.9,35,36.3,35.4,34.4,34.7,32.9,32.1,30.6,29.2,28.5,26.8,27,26.3,25.9,25.7,26,..,25.7,..,..
Moldova,MDA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2.081753534,7.879661487,8.19397301,11.73746146,23.1007608,32.31106138,22.49157543,18.88220179,25.08767281,12.67126646,18.36728948,13.63049581,17.71999934,14.13279837,16.56477198,16.92317541,14.50825518,12.69861965,15.0355514,15.86200369,14.22310528,12.63752284,12.8677526,11.40006482,13.18518752,13.37737062,17.4076825,13.68843161,10.03268573,..
Moldova,MDA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,0.812223568,4.077425796,4.802324219,6.684909081,11.7122709,18.01669036,11.63339305,9.599421524,13.51490115,7.319752584,10.34904595,7.520030883,8.967398659,7.212794039,7.613250548,6.774343802,5.272509423,5.188570614,5.930473354,6.414804657,5.667182104,5.063837193,5.148651196,4.526961329,4.9769227,5.073666876,5.955383882,5.007141206,4.732956072,..
Moldova,MDA,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,0.5,..,..,..,..,..,1.1,..,..,..,..
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,98.7,98.8,99,98.8,99.1,98.6,98.9,99,99.1,99.2,99.3,99.4,99.5,99.6,99.8,99.9,99.9,100,100,100,100,100,100,..
Moldova,MDA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,98.4,98.5,98.9,98.6,99.1,98,98.7,98.8,98.9,99,99.1,99.2,99.3,99.5,99.6,99.8,99.9,100,100,100,100,100,100,..
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,573.6290134,593.586593,575.1454551,657.2921346,578.7346276,399.4998186,440.538684,507.4040763,570.7998662,682.319096,897.1784947,1034.391977,1183.024814,1531.216186,2110.553054,1898.439757,2436.799351,2941.362241,3044.808432,3321.043978,3289.957586,2749.551371,2847.087948,3453.267277,4156.44982,4405.334182,4375.778893,5274.605822,5715.280221,6650.647957
Moldova,MDA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,72.91999817,74.19999695,75.19000244,74.40000153,74.44000244,74.55000305,74.11000061,74.72000122,74.73000336,72.67855072,74.00714111,75.23999786,74.54000092,74.76000214,74.76000214,74.75,75.42463684
Moldova,MDA,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,69.84999847,71.12000275,72.44000244,71.69000244,71.91999817,72.12999725,71.73000336,73,73.51999664,71.36955261,72.2428894,74,73.5,73.40000153,73.54000092,73.80000305,74.63105774
Moldova,MDA,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,76.48000336,77.76999664,78.37999725,77.56999969,77.36000061,77.33000183,76.87999725,76.73999786,76.12999725,74.22372437,76.08383179,76.68000031,75.77999878,76.34999847,76.18000031,75.83999634,76.37718964
Moldova,MDA,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,99.08999634,99.26000214,99.37999725,99.33999634,99.43000031,99.37999725,99.40000153,99.44999695,99.43000031,99.50119019,99.48723602,99.51999664,99.51999664,99.63999939,99.52999878,99.44999695,99.47031403
Moldova,MDA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,98.33999634,98.76999664,98.94999695,98.88999939,98.91999817,99.06999969,99.12000275,99.29000092,99.38999939,99.42018127,99.45335388,99.44000244,99.41999817,99.54000092,99.56999969,99.51000214,99.53036499
Moldova,MDA,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,97.69999695,98.33999634,98.56999969,98.5,98.48999786,98.80000305,98.87999725,99.15000153,99.34999847,99.35164642,99.42456818,99.37999725,99.33999634,99.44999695,99.59999847,99.56999969,99.58039093
Moldova,MDA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,71.59461817,71.95209364,72.31432203,72.68129873,73.20565258,73.78451382,74.41341279,75.04617024,75.68280332,76.32330815,76.96770056,77.61597809,78.26815106,78.92421787,79.58419198,80.2520182,80.92734158,81.60915734,82.29693135,82.9898264,83.68727236,84.38853488,84.91095192,..
Moldova,MDA,Voice and Accountability: Estimate,VA.EST,..,..,0.01836968,..,0.089800134,..,-0.143778056,..,-0.532346845,-0.491123885,-0.585409641,-0.547894061,-0.267036706,-0.292217821,-0.307182461,-0.296487033,-0.055253185,0.049504522,-0.034426074,-0.072709411,0.009496387,0.019842664,-0.019514596,-0.025614822,-0.117281161,-0.105710231,-0.056292024,0.042042889,0.096594095,0.236791402
Moldova,MDA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,26.443,23.602,22.853,20.543,21.234,19.453,19.724,19.282,18.627,16.564,15.899,16.272,16.922,17.83,17.479,15.592,13.55,14.963,13.308
Moldova,MDA,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,24.848,24.773,25.573,25.138,26.585,26.443,23.4,22.635,20.272,20.981,19.118,19.529,19.192,18.46,16.66,15.433,15.884,16.562,17.351,17.032,15.371,13.207,14.274,12.963
Monaco,MCO,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Monaco,MCO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,87042.27225,99431.73862,98927.67724,88844.94464,91110.97729,89742.50297,81763.82767,82410.4005,90151.5464,111309.8697,125435.8943,130818.9819,143289.0729,184639.7501,204097.114,168957.1079,161780.7454,179369.2682,165497.0978,185055.5176,195772.7243,170338.6804,174412.4945,173611.6879,193968.0901,199382.8386,182537.3874,235132.7842,240862.1824,..
Monaco,MCO,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.10690308,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.3551712,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.95849609,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.99237061,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.99255371,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..
Monaco,MCO,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Monaco,MCO,Voice and Accountability: Estimate,VA.EST,..,..,1.098291993,..,1.114418864,..,1.117948532,..,1.092975616,0.952753425,0.928724051,0.924126983,0.929085612,0.934261024,0.971235871,0.95471257,1.024482369,0.802048743,0.796869934,0.819759607,0.993923724,1.017138958,0.836806238,0.836363494,0.640214384,0.656566024,0.672939897,0.704493344,0.716082633,0.653967857
Monaco,MCO,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Consumer price index (2010 = 100),FP.CPI.TOTL,15.80497531,15.81185302,23.22602334,31.71655511,34.68428655,37.30813254,41.63421151,44.24774093,44.65352577,46.94380287,50.81251419,57.27412181,60.19233374,65.98943519,84.43722064,90.87091968,100,108.411215,123.9469051,136.9497494,153.7315454,162.5490993,163.7410267,170.7842341,182.4389736,195.7589699,203.1900592,218.1302431,251.1725166,277.1628015
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,87.58000933,0.043516101,46.88995215,36.55611489,9.357042177,7.564941503,11.59553876,6.277360205,0.917074687,5.128994994,8.241154494,12.71656741,5.095166617,9.630963096,27.95566502,7.619505935,10.04620659,8.411214953,14.33033483,10.49065676,12.25398081,5.735682819,0.733272227,4.301431053,6.824247901,7.301069536,3.796040261,7.352812434,15.14795609,10.34758313
Mongolia,MNG,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1,1.7,2.1,..,1.5,..,1.4,..,1.4,..,..,..,1.1,..
Mongolia,MNG,Gini index,SI.POV.GINI,..,33.2,..,..,30.3,..,..,..,32.9,..,..,..,..,35.8,..,..,33.1,33.9,33.8,..,32,..,32.3,..,32.7,..,..,..,31.4,..
Mongolia,MNG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,10.74085361,10.18223992,10.72160847,10.03986708,5.646611703,4.524406718,6.614756472,7.173030601,7.416847831,34.07064661,3.47808172,3.019985202,2.468309078,2.21936228,2.62009244,5.348594395,7.018956804,5.368563344,26.35878735,30.83195492,21.96825767,35.18518316,25.73885858,53.76214002,97.90702959,133.1570579,34.08111095,28.39392898,28.64718993,..
Mongolia,MNG,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,4.924844883,3.65254438,3.966164276,5.387803,2.762464712,2.275555172,3.660922187,3.691370735,3.850283657,18.26627584,2.153987039,1.822010937,1.498728135,1.382823075,1.46375437,2.831262958,3.635212409,2.596711646,10.48574941,11.76563122,11.99858711,17.15611776,14.2318879,37.45143316,65.07458335,92.85171938,22.58421974,20.10111701,21.54748274,..
Mongolia,MNG,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,..,..,..,2.6,..,..,..,..,..,0.2,..,..,..,..
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,67.3,71.7,72.8,76.3,74.8,86.2,77,78.1,79.2,80.3,78.5,72.1,83.7,81.2,86,88,90.8,93.6,98.1,98.9,99.5,100,100,..
Mongolia,MNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,27,35.8,36.8,40.9,39,66.7,41.5,42.9,44.4,46.1,41.9,25.2,54,45.8,60.8,66.3,74.1,81.7,94.6,96.9,98.5,100,100,..
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,402.2650748,623.1574552,570.9379005,495.8218917,467.5139346,435.4184944,463.8538819,512.81947,559.827709,633.9465596,784.912072,986.0180408,1322.640675,1625.318474,2134.949832,1718.914022,2660.288175,3793.743655,4402.304523,4422.300876,4211.939436,3919.351213,3690.756778,3708.248221,4165.022821,4394.94715,4041.174146,4566.14013,5045.504726,5764.802813
Mongolia,MNG,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,53.36999893,..,..,..,..,..,..,..,..,..,67.56999969,..,..,72.99448395,77.68693542,78.07900238,79.13520813,79.55415344,41.51564026,81.08296204,44.95000076,80.88768768,79.14968109,82.90936279
Mongolia,MNG,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,55.77999878,..,..,..,..,..,..,..,..,..,71.13999939,..,..,74.89186859,78.37911987,78.72528839,80.2191925,81.18052673,46.31238937,82.53407288,50.5,82.86975861,81.55673218,84.31712341
Mongolia,MNG,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,50.83000183,..,..,..,..,..,..,..,..,..,63.79999924,..,..,70.85399628,76.90913391,77.3458252,77.92691803,77.7407608,36.05390167,79.3996048,38.86999893,78.51467896,76.38100433,81.21022797
Mongolia,MNG,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,95.84999847,..,..,..,..,..,..,..,..,..,95.41000366,..,..,96.73101807,96.10784912,96.55776978,96.88274384,96.28851318,85.65706635,96.89074707,90.23999786,95.34075165,95.63071442,97.23667908
Mongolia,MNG,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,94.45999908,..,..,..,..,..,..,..,..,..,95.48999786,..,..,96.98980713,96.55140686,97.00154877,97.27715302,96.90331268,87.58080292,97.460495,91.02999878,96.27807617,96.25941467,97.59421539
Mongolia,MNG,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,93.15000153,..,..,..,..,..,..,..,..,..,95.58000183,..,..,97.21920013,96.94619751,97.39264679,97.63110352,97.45464325,89.27031708,97.95156097,91.75,97.06104279,96.80599976,97.89043427
Mongolia,MNG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,44.17968725,44.96457632,45.73072986,46.47796059,47.94192199,49.40515037,50.86809892,52.32919306,53.78757116,55.24053692,56.68923071,57.96222314,59.14789039,60.34566718,61.55521078,62.77700129,64.0106918,65.25596564,66.51670346,67.79233961,69.08225409,69.52330326,69.96488196,..
Mongolia,MNG,Voice and Accountability: Estimate,VA.EST,..,..,0.423779756,..,0.559471786,..,0.383202732,..,0.378301382,0.325539052,0.272552013,0.069540665,0.253958493,0.314249188,0.26869759,0.125629634,0.088493623,0.052060232,0.065474994,0.108922057,0.241448745,0.270105839,0.332040817,0.292925477,0.243952364,0.321980536,0.374683976,0.311151236,0.264592379,0.250342101
Mongolia,MNG,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,18.725,18.506,18.396,17.838,18.704,17.629,16.539,17.586,18.39,17.452,16.806,20.454,19.822,18.884,18.446,18.501,17.183,14.812,14.727
Mongolia,MNG,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,19.843,..,..,18.506,..,17.838,18.704,17.629,16.539,17.586,18.39,17.452,16.806,20.454,19.822,18.884,19.528,19.173,17.331,15.318,14.622
Montenegro,MNE,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,82.20547945,84.60958904,88.28767123,96.02054795,99.34931507,100,103.4501431,107.7384073,110.115001,109.3326184,111.0258435,110.724536,113.3600412,116.3201256,116.7406969,116.4422427,119.2494346,134.7999229,146.3721851
Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,2.924512581,4.347122157,8.758727696,3.466723732,0.65494657,3.450143112,4.14524725,2.205892681,-0.710514052,1.548691582,-0.271385023,2.380235991,2.611223783,0.361563705,-0.2556557,2.410801984,13.04030363,8.584769105
Montenegro,MNE,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,..,..,..,..,..
Montenegro,MNE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.2,39,38.8,39,38.5,36.9,36.8,35.7,35.4,34.3,..,..
Montenegro,MNE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,9.775325214,3.41822306,4.123377157,5.546419436,40.07632855,49.51707354,54.72161747,48.42019752,64.73497617,56.40122181,45.37329891,61.40425138,54.45471521,74.77504176,44.897484,28.07555646,..
Montenegro,MNE,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,1.529266024,4.532018249,1.530443104,1.64676423,2.314826422,19.20044631,23.41337795,25.53762469,22.28753349,31.06251788,26.43646507,21.37734601,29.81195384,26.88872429,24.2315968,21.90516324,15.79417361,..
Montenegro,MNE,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.1,..,..,..,1.2,..,..,..,..,..,2.4,..,..,..,..
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,99.1,99.1,99,99,99,99.8,99,99,99,99.1,99.2,99,99.3,99.7,97.7,99.5,99.6,100,100,100,99.9,99.8,100,..
Montenegro,MNE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,98.2,98.2,98.2,98.1,98.1,99.5,98.1,98.1,98.1,98.1,98.2,97.6,98.3,99.9,94.1,98.6,98.9,100,100,99.9,99.5,99.4,100,..
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,1405.816327,1367.902573,1627.065119,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6688.402596,7328.789431,6586.399703,7188.863616,7387.872969,6517.192675,7033.439624,7803.358245,8850.374925,8909.653876,7677.371321,9465.96153,10093.4387,12016.90742
Montenegro,MNE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,64.55000305,..,..,..,..,..,..,..,72.55999756,76.88327026,77.29732513,77.81814575,78.65876007,79.19993591,79.99685669,62.72896957,81.8237915,81.92173767,59.25879288,..,..
Montenegro,MNE,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,..,55.61000061,..,..,..,..,..,..,..,65.23000336,70.49633789,71.27598572,71.9708252,72.19072723,73.64105225,74.82210541,59.23173904,77.34144592,77.67935181,55.19109344,..,..
Montenegro,MNE,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,74.26000214,..,..,..,..,..,..,..,80.43000031,83.74993896,83.77729034,84.10298157,85.60868835,85.16690826,85.54934692,66.47228241,86.61329651,86.45167542,64.95410156,..,..
Montenegro,MNE,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,..,..,97.95999908,..,..,..,..,..,..,..,99.12000275,100,100,98.98840332,99.05046082,98.80177307,99.15998077,99.31661987,99.37852478,99.26787567,96.32997894,96.85125732,..
Montenegro,MNE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,95.18000031,..,..,..,..,..,..,..,97.48999786,100,100,97.24586487,97.69289398,97.37903595,97.78787231,98.10554504,98.32711792,98.57691956,95.03643036,93.73786163,..
Montenegro,MNE,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,..,..,92.62000275,..,..,..,..,..,..,..,95.97000122,100,100,95.62429047,96.43067169,96.05395508,96.5098114,96.97341919,97.34387207,97.93068695,94.11347961,91.70481873,..
Montenegro,MNE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,90.64151372,91.17758909,91.71583826,92.25610543,92.79849471,93.34305363,93.88978651,94.43875447,94.98996257,95.54342124,96.09907835,96.65699704,97.21424727,97.50229936,97.77176861,97.79110851,97.81044651,..
Montenegro,MNE,Voice and Accountability: Estimate,VA.EST,..,..,..,..,-0.594267905,..,-0.501997948,..,0.012423269,0.085785449,0.113930948,0.134036914,0.262788713,0.258968711,0.235908493,0.241875201,0.189805597,0.20789057,0.217905968,0.178248212,0.160274804,0.144039914,0.07616093,0.124297693,0.061978146,0.024137462,0.041490994,0.168561906,0.275241852,0.342006296
Montenegro,MNE,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,23.048,21.105,18.971,17.538,17.07,16.714,16.316,16.94,17.874,17.72,19.154,18.398,16.687,16.298,17.345,21.094,20.657,20.133,20.053
Montenegro,MNE,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.316,16.94,17.874,17.72,19.154,18.398,16.687,16.298,17.345,21.094,20.657,20.133,..
Morocco,MAR,Consumer price index (2010 = 100),FP.CPI.TOTL,71.85804944,76.25833577,78.53602678,79.35138699,81.53602058,82.09436507,83.64975329,84.16821603,86.52123923,87.53157688,88.83881199,89.71177917,92.6585973,94.55076474,98.06317731,99.01621705,100,100.9069249,102.2057205,104.1278572,104.5884252,106.2178157,107.9548075,108.7695027,110.731614,111.0675582,111.8516604,113.4197746,120.9701767,128.3386413
Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.14167153,6.123581648,2.986809228,1.038198951,2.753113308,0.684782609,1.894634568,0.619801875,2.795619669,1.167733675,1.493444034,0.98264166,3.28476167,2.042085127,3.714843115,0.971862999,0.993557401,0.90692491,1.287122401,1.880654667,0.442310054,1.557907113,1.635311143,0.754663249,1.803916711,0.303386037,0.705968661,1.40195884,6.657042028,6.091141525
Morocco,MAR,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.8,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Gini index,SI.POV.GINI,..,..,..,..,39.4,..,40.6,..,..,..,..,..,40.7,..,..,..,..,..,..,39.5,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,46.77037692,48.1102853,40.44356793,39.09674034,34.18503796,35.11432424,29.7171321,27.02630599,34.10517312,33.83664284,20.04148413,15.85003621,16.91341926,16.17098371,13.31816886,13.69450039,11.84514585,9.880183917,10.96605724,15.84912001,12.96182022,10.56680025,11.06497743,10.05700423,9.238078743,9.478221369,13.76418781,13.73025123,10.05119006,..
Morocco,MAR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,10.51806347,9.949317512,8.035292342,8.229874845,6.338439458,6.947736191,6.419034202,6.191586092,8.006882254,7.497120245,4.587713703,3.993942025,4.517092408,4.648042193,4.142889498,3.417558921,3.320286629,2.976627603,3.443243392,4.588446526,4.086141296,3.286960237,3.533385845,3.418157284,3.2389715,3.334831454,4.38855789,4.713363767,4.621843434,..
Morocco,MAR,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,..,..,..,..,..,7.9,..,..,..,..
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,58.60889816,56.5,62.27459335,64.10268402,65.92668915,67.74585724,69.8,71.6,73.3,75.1,78.2,78.6,96.5,82.2,84.1,85.9,95.7,96.1,96.4,97.2,97.3,97.3,97.8,100,98.1,99.6,100,100,100,..
